run_id,modelo,gmd_m,escenario,contingencia,bess_bus,bess_mw,variante_parametro,archivo_aux,estado
R000716,GMD_0p9144m,0.9144,B1_FV15,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000717,GMD_0p9144m,0.9144,B1_FV15,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000718,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000719,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo2_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000720,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000721,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000722,GMD_0p9144m,0.9144,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000723,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000724,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000725,GMD_0p9144m,0.9144,B1_FV30,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000726,GMD_0p9144m,0.9144,B1_FV30,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000727,GMD_0p9144m,0.9144,B1_FV30,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000728,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000729,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo2_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000730,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000731,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000732,GMD_0p9144m,0.9144,B1_FV50,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000733,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000734,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000735,GMD_0p9144m,0.9144,B1_FV50,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000736,GMD_0p9144m,0.9144,B1_FV50,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000737,GMD_0p9144m,0.9144,B1_FV50,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000738,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000739,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo2_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000740,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000741,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000742,GMD_0p9144m,0.9144,B5_FV15,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000743,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000744,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000745,GMD_0p9144m,0.9144,B5_FV15,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000746,GMD_0p9144m,0.9144,B5_FV15,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000747,GMD_0p9144m,0.9144,B5_FV15,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000748,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000749,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo2_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000750,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000751,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000752,GMD_0p9144m,0.9144,B5_FV30,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000753,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000754,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000755,GMD_0p9144m,0.9144,B5_FV30,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000756,GMD_0p9144m,0.9144,B5_FV30,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000757,GMD_0p9144m,0.9144,B5_FV30,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000758,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000759,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo2_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000760,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000761,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000762,GMD_0p9144m,0.9144,B5_FV50,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000763,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000764,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000765,GMD_0p9144m,0.9144,B5_FV50,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000766,GMD_0p9144m,0.9144,B5_FV50,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000767,GMD_0p9144m,0.9144,B5_FV50,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_007.aux,planned
R000768,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000769,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo2_ElBight,B5,7,base,aux/bloque_007.aux,planned
R000770,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_007.aux,planned
R000771,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000772,GMD_0p9144m,0.9144,B6_FV15,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000773,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000774,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000775,GMD_0p9144m,0.9144,B6_FV15,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000776,GMD_0p9144m,0.9144,B6_FV15,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000777,GMD_0p9144m,0.9144,B6_FV15,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000778,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000779,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo2_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000780,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000781,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000782,GMD_0p9144m,0.9144,B6_FV30,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000783,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000784,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000785,GMD_0p9144m,0.9144,B6_FV30,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000786,GMD_0p9144m,0.9144,B6_FV30,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000787,GMD_0p9144m,0.9144,B6_FV30,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000788,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000789,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo2_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000790,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000791,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000792,GMD_0p9144m,0.9144,B6_FV50,FallaLinea2_PuntaEvans_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000793,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000794,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_ElBight_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000795,GMD_0p9144m,0.9144,B6_FV50,FallaElevador1_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000796,GMD_0p9144m,0.9144,B6_FV50,FallaElevador2_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000797,GMD_0p9144m,0.9144,B6_FV50,FallaElevador3_PuntaEvans,B5,7,base,aux/bloque_008.aux,planned
R000798,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000799,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo2_ElBight,B5,7,base,aux/bloque_008.aux,planned
R000800,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_SchoolHouse,B5,7,base,aux/bloque_008.aux,planned
R000801,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000802,GMD_0p9144m,0.9144,BASE,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000803,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000804,GMD_0p9144m,0.9144,BASE,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000805,GMD_0p9144m,0.9144,BASE,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000806,GMD_0p9144m,0.9144,BASE,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000807,GMD_0p9144m,0.9144,BASE,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000808,GMD_0p9144m,0.9144,BASE,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000809,GMD_0p9144m,0.9144,BASE,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000810,GMD_0p9144m,0.9144,BASE,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000811,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000812,GMD_0p9144m,0.9144,B1_FV15,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000813,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000814,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000815,GMD_0p9144m,0.9144,B1_FV15,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000816,GMD_0p9144m,0.9144,B1_FV15,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000817,GMD_0p9144m,0.9144,B1_FV15,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000818,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000819,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000820,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000821,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000822,GMD_0p9144m,0.9144,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000823,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000824,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000825,GMD_0p9144m,0.9144,B1_FV30,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000826,GMD_0p9144m,0.9144,B1_FV30,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000827,GMD_0p9144m,0.9144,B1_FV30,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000828,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000829,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000830,GMD_0p9144m,0.9144,B1_FV30,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000831,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000832,GMD_0p9144m,0.9144,B1_FV50,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000833,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000834,GMD_0p9144m,0.9144,B1_FV50,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000835,GMD_0p9144m,0.9144,B1_FV50,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000836,GMD_0p9144m,0.9144,B1_FV50,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000837,GMD_0p9144m,0.9144,B1_FV50,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000838,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000839,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000840,GMD_0p9144m,0.9144,B1_FV50,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000841,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000842,GMD_0p9144m,0.9144,B5_FV15,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000843,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000844,GMD_0p9144m,0.9144,B5_FV15,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000845,GMD_0p9144m,0.9144,B5_FV15,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000846,GMD_0p9144m,0.9144,B5_FV15,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000847,GMD_0p9144m,0.9144,B5_FV15,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000848,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000849,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000850,GMD_0p9144m,0.9144,B5_FV15,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000851,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000852,GMD_0p9144m,0.9144,B5_FV30,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000853,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000854,GMD_0p9144m,0.9144,B5_FV30,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000855,GMD_0p9144m,0.9144,B5_FV30,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000856,GMD_0p9144m,0.9144,B5_FV30,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000857,GMD_0p9144m,0.9144,B5_FV30,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000858,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000859,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000860,GMD_0p9144m,0.9144,B5_FV30,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000861,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000862,GMD_0p9144m,0.9144,B5_FV50,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000863,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000864,GMD_0p9144m,0.9144,B5_FV50,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000865,GMD_0p9144m,0.9144,B5_FV50,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000866,GMD_0p9144m,0.9144,B5_FV50,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000867,GMD_0p9144m,0.9144,B5_FV50,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000868,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000869,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000870,GMD_0p9144m,0.9144,B5_FV50,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000871,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000872,GMD_0p9144m,0.9144,B6_FV15,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000873,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000874,GMD_0p9144m,0.9144,B6_FV15,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000875,GMD_0p9144m,0.9144,B6_FV15,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000876,GMD_0p9144m,0.9144,B6_FV15,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000877,GMD_0p9144m,0.9144,B6_FV15,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_008.aux,planned
R000878,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000879,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo2_ElBight,B5,8,base,aux/bloque_008.aux,planned
R000880,GMD_0p9144m,0.9144,B6_FV15,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_008.aux,planned
R000881,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000882,GMD_0p9144m,0.9144,B6_FV30,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000883,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_009.aux,planned
R000884,GMD_0p9144m,0.9144,B6_FV30,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_009.aux,planned
R000885,GMD_0p9144m,0.9144,B6_FV30,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_009.aux,planned
R000886,GMD_0p9144m,0.9144,B6_FV30,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_009.aux,planned
R000887,GMD_0p9144m,0.9144,B6_FV30,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_009.aux,planned
R000888,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000889,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo2_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000890,GMD_0p9144m,0.9144,B6_FV30,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_009.aux,planned
R000891,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000892,GMD_0p9144m,0.9144,B6_FV50,FallaLinea2_PuntaEvans_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000893,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,8,base,aux/bloque_009.aux,planned
R000894,GMD_0p9144m,0.9144,B6_FV50,FallaLinea1_ElBight_SchoolHouse,B5,8,base,aux/bloque_009.aux,planned
R000895,GMD_0p9144m,0.9144,B6_FV50,FallaElevador1_PuntaEvans,B5,8,base,aux/bloque_009.aux,planned
R000896,GMD_0p9144m,0.9144,B6_FV50,FallaElevador2_PuntaEvans,B5,8,base,aux/bloque_009.aux,planned
R000897,GMD_0p9144m,0.9144,B6_FV50,FallaElevador3_PuntaEvans,B5,8,base,aux/bloque_009.aux,planned
R000898,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000899,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo2_ElBight,B5,8,base,aux/bloque_009.aux,planned
R000900,GMD_0p9144m,0.9144,B6_FV50,FallaTrafo1_SchoolHouse,B5,8,base,aux/bloque_009.aux,planned
R000901,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000902,GMD_0p9144m,0.9144,BASE,FallaLinea2_PuntaEvans_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000903,GMD_0p9144m,0.9144,BASE,FallaLinea1_PuntaEvans_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000904,GMD_0p9144m,0.9144,BASE,FallaLinea1_ElBight_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000905,GMD_0p9144m,0.9144,BASE,FallaElevador1_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000906,GMD_0p9144m,0.9144,BASE,FallaElevador2_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000907,GMD_0p9144m,0.9144,BASE,FallaElevador3_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000908,GMD_0p9144m,0.9144,BASE,FallaTrafo1_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000909,GMD_0p9144m,0.9144,BASE,FallaTrafo2_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000910,GMD_0p9144m,0.9144,BASE,FallaTrafo1_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000911,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000912,GMD_0p9144m,0.9144,B1_FV15,FallaLinea2_PuntaEvans_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000913,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000914,GMD_0p9144m,0.9144,B1_FV15,FallaLinea1_ElBight_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000915,GMD_0p9144m,0.9144,B1_FV15,FallaElevador1_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000916,GMD_0p9144m,0.9144,B1_FV15,FallaElevador2_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000917,GMD_0p9144m,0.9144,B1_FV15,FallaElevador3_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000918,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000919,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo2_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000920,GMD_0p9144m,0.9144,B1_FV15,FallaTrafo1_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000921,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000922,GMD_0p9144m,0.9144,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B5,9,base,aux/bloque_009.aux,planned
R000923,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000924,GMD_0p9144m,0.9144,B1_FV30,FallaLinea1_ElBight_SchoolHouse,B5,9,base,aux/bloque_009.aux,planned
R000925,GMD_0p9144m,0.9144,B1_FV30,FallaElevador1_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000926,GMD_0p9144m,0.9144,B1_FV30,FallaElevador2_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
R000927,GMD_0p9144m,0.9144,B1_FV30,FallaElevador3_PuntaEvans,B5,9,base,aux/bloque_009.aux,planned
